city,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape,Location,Item
Los Angeles-America,2022-04-03,17.685714285714287,14.640021341257865,16.8336147615429,18.43756228883525,19.363753044324284,20.015256990959998,21.410189014185335,23.58342504947899,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-04-10,25.95714285714286,15.0249876535114,17.437113981773763,18.84825834719775,19.367023003744016,20.059548102060845,21.772900596726338,23.723385990048268,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-04-17,19.257142857142856,15.807371748647945,17.842751557189654,19.07595476812969,19.714565946223917,20.34533110690072,21.819506018732245,24.200433773193073,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-04-24,21.042857142857144,17.03230312583437,19.128049569945844,20.44908223905436,21.09646934763626,22.127781828315477,23.839659277441697,26.176256755698958,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Los Angeles-America,2022-05-01,22.228571428571428,15.013331307637978,17.288761391196743,18.618538924923673,19.266911869683767,20.057711341704454,21.4520562478226,23.59821430342175,12.051978753341352,1.1444889110340615,0.15766818760658935,12.785659551519554,America,Los Angeles
Bogota-America,2021-11-21,13.957142857142857,13.464400306987116,13.743775113508963,14.01721618446195,14.120767894177131,14.261572984165072,14.558292714715234,14.897080120228981,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2021-11-28,13.957142857142857,13.38056955692275,13.733543511441075,13.988139882691774,14.06139806890788,14.179696756406384,14.42871340721749,14.802181546192655,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2021-12-05,14.1,13.118555859702283,13.385533686551764,13.690971496743499,13.841530886821797,13.912959050204883,14.192985048828058,14.679890163143561,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2021-12-12,14.542857142857143,13.006996431970478,13.435254110023218,13.753431085077183,13.90711799443957,14.01834518003713,14.32672984139888,14.687497564404708,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2021-12-19,14.271428571428572,13.04842196618299,13.372471362011616,13.626277451277272,13.736113576992295,13.897139267780359,14.207796174980555,14.652726800133095,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2021-12-26,15.228571428571428,13.128319177530757,13.523108982203807,13.844186263185914,13.942580499669909,14.027330719123027,14.36870247789153,14.894657225660074,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-01-02,14.62857142857143,13.064869179012964,13.451674445118238,13.779184782803142,13.88866520381904,14.066578140987954,14.357382033262196,14.856041243681952,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-01-09,13.742857142857144,13.005182528488222,13.40180191079496,13.655189640399735,13.763998971003264,13.903789313476773,14.207766894834567,14.64299275786716,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-01-16,13.385714285714286,13.154115485524876,13.673175986135485,14.007620655894774,14.131086421525922,14.249189842299328,14.507047960245908,15.084924918824209,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-01-23,14.157142857142857,13.037286153745752,13.480712770048317,13.81532911607742,14.006528077069941,14.158449652701943,14.53799723205645,15.043903819627886,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-01-30,14.12857142857143,13.283492483005608,13.583664152129002,13.887482060950537,14.034916641215958,14.163557947929595,14.593404787048275,15.094582273522652,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-02-06,13.185714285714285,13.290809516649928,13.760775976876682,14.045898666909846,14.211695817762664,14.33246787164793,14.627092821074417,15.10571197934502,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-02-13,14.028571428571428,13.466197135288313,13.770579507335688,14.060942259398699,14.200493696625347,14.33100782110475,14.660615652911057,15.282075740962448,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-02-20,14.228571428571428,13.336933220273428,13.937434992721366,14.301855354701718,14.435233822329359,14.585350870797349,14.945438489107916,15.352084045219279,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-02-27,14.157142857142857,13.615041906084068,13.95244954794391,14.442706911799728,14.60210000609979,14.727086527431345,15.034224253762963,15.499864618672245,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-03-06,13.985714285714286,13.616960918723812,14.055936651024902,14.42727575655932,14.642815054544862,14.835568213407909,15.119164483243749,15.487418585830449,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-03-13,13.157142857142857,13.660549874094274,14.152671508983966,14.584981636246342,14.74835150038994,14.924182673953922,15.275360441065212,15.68479479988878,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-03-20,13.928571428571429,13.56098059427804,13.98178799272502,14.322331466443565,14.481050997326957,14.644467689555801,15.030850232272638,15.463575970809835,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-03-27,14.885714285714286,13.570474285399744,14.143298959079381,14.48199082066802,14.670146963428882,14.835814344042042,15.190995931797964,15.619321857113833,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-04-03,14.442857142857141,13.685470594375749,14.075690743280209,14.55407666365023,14.671634763302418,14.812275880010663,15.265191674724935,15.591211904530896,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-04-10,14.785714285714286,13.509985394896136,14.274402065158265,14.626377428807027,14.742864908903053,14.898571897474236,15.160922391826816,15.720529085130451,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
Bogota-America,2022-04-17,14.314285714285715,13.746574584033446,14.141355079575472,14.508569813617054,14.662464393133352,14.901280314625232,15.183594292497705,15.609870398624707,3.856153116517895,1.2533588691286177,0.046571616556046184,3.7876770722907898,America,Bogota
